movie_title,color,director_name,actor_2_name,gross,genres,actor_1_name,movie_imdb_link,language,country,budget,title_year,movie_facebook_likes
The Corruptor ,Color,James Foley,Paul Ben-Victor,15156200,Action|Crime|Drama|Mystery|Thriller,Byron Mann,http://www.imdb.com/title/tt0142192/?ref_=fn_tt_tt_1,English,USA,30000000,1999,328
Mud ,Color,Jeff Nichols,Tye Sheridan,21589307,Drama,Matthew McConaughey,http://www.imdb.com/title/tt1935179/?ref_=fn_tt_tt_1,English,USA,10000000,2012,27000
Reno 911!: Miami ,Color,Robert Ben Garant,Thomas Lennon,20339754,Comedy|Crime,Wendi McLendon-Covey,http://www.imdb.com/title/tt0499554/?ref_=fn_tt_tt_1,English,USA,10000000,2007,441
One Direction: This Is Us ,Color,Morgan Spurlock,Zayn Malik,28873374,Documentary|Music,Harry Styles,http://www.imdb.com/title/tt2515086/?ref_=fn_tt_tt_1,English,USA,10000000,2013,0
"The Goods: Live Hard, Sell Hard ",Color,Neal Brennan,Noureen DeWulf,15102127,Comedy,Rob Riggle,http://www.imdb.com/title/tt1092633/?ref_=fn_tt_tt_1,English,USA,,2009,0
Hey Arnold! The Movie ,Color,Tuck Tucker,Vincent Schiavelli,13684949,Adventure|Animation|Comedy|Family,Jennifer Jason Leigh,http://www.imdb.com/title/tt0314166/?ref_=fn_tt_tt_1,English,USA,3000000,2002,227
My Week with Marilyn ,Color,Simon Curtis,Toby Jones,14597405,Biography|Drama,Eddie Redmayne,http://www.imdb.com/title/tt1655420/?ref_=fn_tt_tt_1,English,UK,6400000,2011,17000
The Matador ,Color,Richard Shepard,Philip Baker Hall,12570442,Comedy|Crime|Drama|Thriller,Adam Scott,http://www.imdb.com/title/tt0365485/?ref_=fn_tt_tt_1,English,USA,10000000,2005,808
Love Jones ,Color,Theodore Witcher,Nia Long,12514138,Drama|Romance,Leonard Roberts,http://www.imdb.com/title/tt0119572/?ref_=fn_tt_tt_1,English,USA,10000000,1997,1000
The Gift ,Color,Joel Edgerton,Allison Tolman,43771291,Mystery|Thriller,Busy Philipps,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1,English,USA,5000000,2015,15000
End of the Spear ,Color,Jim Hanon,Chad Allen,11703287,Adventure|Drama,Chase Ellison,http://www.imdb.com/title/tt0399862/?ref_=fn_tt_tt_1,English,USA,10000000,2005,1000
Get Over It ,Color,Tommy O'Haver,Kirsten Dunst,11560259,Comedy|Romance,Mila Kunis,http://www.imdb.com/title/tt0192071/?ref_=fn_tt_tt_1,English,USA,22000000,2001,0
Office Space ,Color,Mike Judge,Stephen Root,10824921,Comedy,Gary Cole,http://www.imdb.com/title/tt0151804/?ref_=fn_tt_tt_1,English,USA,10000000,1999,16000
Drop Dead Gorgeous ,Color,Michael Patrick Jann,Kirstie Alley,10561238,Comedy|Romance|Thriller,Kirsten Dunst,http://www.imdb.com/title/tt0157503/?ref_=fn_tt_tt_1,English,Germany,10000000,1999,0
Big Eyes ,Color,Tim Burton,Danny Huston,14479776,Biography|Crime|Drama|Romance,Christoph Waltz,http://www.imdb.com/title/tt1126590/?ref_=fn_tt_tt_1,English,USA,10000000,2014,20000
Very Bad Things ,Color,Peter Berg,Daniel Stern,9801782,Comedy|Crime|Thriller,Jon Favreau,http://www.imdb.com/title/tt0124198/?ref_=fn_tt_tt_1,English,USA,10000000,1998,0
Sleepover ,Color,Joe Nussbaum,Alexa PenaVega,8070311,Comedy|Romance,Steve Carell,http://www.imdb.com/title/tt0368975/?ref_=fn_tt_tt_1,English,USA,10000000,2004,0
Body Double ,Color,Brian De Palma,Dennis Franz,,Mystery|Thriller,Melanie Griffith,http://www.imdb.com/title/tt0086984/?ref_=fn_tt_tt_1,English,USA,10000000,1984,0
MacGruber ,Color,Jorma Taccone,Will Forte,8460995,Action|Comedy|Romance,Jasper Cole,http://www.imdb.com/title/tt1470023/?ref_=fn_tt_tt_1,English,USA,10000000,2010,0
Dirty Pretty Things ,Color,Stephen Frears,Benedict Wong,8111360,Crime|Drama|Thriller,Sophie Okonedo,http://www.imdb.com/title/tt0301199/?ref_=fn_tt_tt_1,English,UK,10000000,2002,0
Movie 43 ,Color,Elizabeth Banks,Kate Winslet,8828771,Comedy,Hugh Jackman,http://www.imdb.com/title/tt1333125/?ref_=fn_tt_tt_1,English,USA,6000000,2013,25000
The Tourist ,Color,Florian Henckel von Donnersmarck,Angelina Jolie Pitt,67631157,Action|Romance|Thriller,Johnny Depp,http://www.imdb.com/title/tt1243957/?ref_=fn_tt_tt_1,English,USA,100000000,2010,25000
Over Her Dead Body ,Color,Jeff Lowell,William Morgan Sheppard,7563670,Comedy|Fantasy|Romance,Stephen Root,http://www.imdb.com/title/tt0785007/?ref_=fn_tt_tt_1,English,USA,10000000,2008,518
Seeking a Friend for the End of the World , Black and White,Lorene Scafaria,Mark Moses,6619173,Adventure|Comedy|Drama|Romance|Sci-Fi,Steve Carell,http://www.imdb.com/title/tt1307068/?ref_=fn_tt_tt_1,English,USA,10000000,2012,25000
Cedar Rapids ,Color,Miguel Arteta,Stephen Root,6857503,Comedy,Kurtwood Smith,http://www.imdb.com/title/tt1477837/?ref_=fn_tt_tt_1,English,USA,,2011,0
Bones             ,Color,,T.J. Thyne,,Comedy|Crime|Drama|Mystery|Romance,Michaela Conlin,http://www.imdb.com/title/tt0460627/?ref_=fn_tt_tt_1,English,USA,,,0
American History X , Black and White,Tony Kaye,Beverly D'Angelo,6712241,Crime|Drama,Ethan Suplee,http://www.imdb.com/title/tt0120586/?ref_=fn_tt_tt_1,English,USA,7500000,1998,35000
The Collection ,Color,Marcus Dunstan,Johanna Braddy,6842058,Action|Horror|Thriller,Daniel Sharman,http://www.imdb.com/title/tt1748227/?ref_=fn_tt_tt_1,English,USA,10000000,2012,14000
Teacher's Pet ,Color,Timothy Björklund,Kelsey Grammer,6491350,Animation|Comedy|Family|Fantasy|Musical,Nathan Lane,http://www.imdb.com/title/tt0350194/?ref_=fn_tt_tt_1,English,USA,10000000,2004,49
The Red Violin ,Color,François Girard,Clotilde Mollet,9473382,Drama|Music|Mystery|Romance,Johannes Silberschneider,http://www.imdb.com/title/tt0120802/?ref_=fn_tt_tt_1,French,Canada,10000000,1998,0
The Straight Story ,Color,David Lynch,Richard Farnsworth,6197866,Biography|Drama,Sissy Spacek,http://www.imdb.com/title/tt0166896/?ref_=fn_tt_tt_1,English,France,10000000,1999,0
Deuces Wild ,Color,Scott Kalvert,James Franco,6044618,Action|Crime|Drama,Norman Reedus,http://www.imdb.com/title/tt0231448/?ref_=fn_tt_tt_1,English,USA,10000000,2002,398
Bad Words ,Color,Jason Bateman,Philip Baker Hall,7764027,Comedy|Drama,Beth Grant,http://www.imdb.com/title/tt2170299/?ref_=fn_tt_tt_1,English,USA,10000000,2013,0
"Run, Fatboy, Run ",Color,David Schwimmer,Iddo Goldberg,5998971,Comedy|Romance|Sport,Dylan Moran,http://www.imdb.com/title/tt0425413/?ref_=fn_tt_tt_1,English,UK,,2007,0
Heartbeeps ,Color,Allan Arkush,Randy Quaid,,Comedy|Sci-Fi,Bernadette Peters,http://www.imdb.com/title/tt0082507/?ref_=fn_tt_tt_1,English,USA,10000000,1981,425
Black or White ,Color,Mike Binder,Gillian Jacobs,21569041,Drama,Jennifer Ehle,http://www.imdb.com/title/tt2883434/?ref_=fn_tt_tt_1,English,USA,9000000,2014,0
On the Line ,Color,Eric Bross,Tamala Jones,4356743,Comedy|Family|Romance,Jerry Stiller,http://www.imdb.com/title/tt0279286/?ref_=fn_tt_tt_1,English,USA,16000000,2001,0
Rescue Dawn ,Color,Werner Herzog,Toby Huss,5484375,Adventure|Biography|Drama|War,Christian Bale,http://www.imdb.com/title/tt0462504/?ref_=fn_tt_tt_1,English,USA,10000000,2006,0
Danny Collins ,Color,Dan Fogelman,Jennifer Garner,5348317,Comedy|Drama|Music,Al Pacino,http://www.imdb.com/title/tt1772288/?ref_=fn_tt_tt_1,English,USA,10000000,2015,0
"Jeff, Who Lives at Home ",Color,Jay Duplass,Evan Ross,4244155,Comedy|Drama,Judy Greer,http://www.imdb.com/title/tt1588334/?ref_=fn_tt_tt_1,English,USA,10000000,2011,0
I Am Love ,Color,Luca Guadagnino,Waris Ahluwalia,5004648,Drama|Romance,Flavio Parenti,http://www.imdb.com/title/tt1226236/?ref_=fn_tt_tt_1,Italian,Italy,10000000,2009,0
Atlas Shrugged II: The Strike ,Color,John Putch,Diedrich Bader,3333823,Drama|Mystery|Sci-Fi,Robert Picardo,http://www.imdb.com/title/tt1985017/?ref_=fn_tt_tt_1,English,USA,10000000,2012,0
Romeo Is Bleeding ,Color,Peter Medak,Michael Wincott,3275585,Action|Crime|Drama|Thriller,Gary Oldman,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,English,UK,11500000,1993,561
The Limey ,Color,Steven Soderbergh,Lesley Ann Warren,3193102,Crime|Drama|Mystery|Thriller,Peter Fonda,http://www.imdb.com/title/tt0165854/?ref_=fn_tt_tt_1,English,USA,9000000,1999,944
Crash ,Color,Paul Haggis,Loretta Devine,54557348,Crime|Drama|Thriller,Don Cheadle,http://www.imdb.com/title/tt0375679/?ref_=fn_tt_tt_1,English,Germany,6500000,2004,18000
The House of Mirth ,Color,Terence Davies,Anthony LaPaglia,3041803,Drama|Romance,Eric Stoltz,http://www.imdb.com/title/tt0200720/?ref_=fn_tt_tt_1,English,UK,10000000,2000,345
Malone ,Color,Harley Cokeliss,Tracey Walter,3060858,Action|Drama|Thriller,Cliff Robertson,http://www.imdb.com/title/tt0093483/?ref_=fn_tt_tt_1,English,USA,10000000,1987,208
Peaceful Warrior ,Color,Victor Salva,Tim DeKay,1055654,Drama|Romance|Sport,Scott Mechlowicz,http://www.imdb.com/title/tt0438315/?ref_=fn_tt_tt_1,English,Germany,10000000,2006,0
Bucky Larson: Born to Be a Star ,Color,Tom Brady,Kevin Nealon,2331318,Comedy,Don Johnson,http://www.imdb.com/title/tt1411664/?ref_=fn_tt_tt_1,English,USA,10000000,2011,0
Bamboozled ,Color,Spike Lee,Michael Rapaport,2185266,Comedy|Drama|Music,Gillian White,http://www.imdb.com/title/tt0215545/?ref_=fn_tt_tt_1,English,USA,10000000,2000,1000
The Forest ,Color,Jason Zada,Stephanie Vogt,26583369,Horror|Mystery|Thriller,Eoin Macken,http://www.imdb.com/title/tt3387542/?ref_=fn_tt_tt_1,English,USA,10000000,2016,10000
Sphinx ,Color,Franklin J. Schaffner,William Hootkins,800000,Adventure|Mystery|Thriller,Frank Langella,http://www.imdb.com/title/tt0083113/?ref_=fn_tt_tt_1,English,USA,14000000,1981,106
While We're Young ,Color,Noah Baumbach,Maria Dizzia,7574066,Comedy|Drama,Naomi Watts,http://www.imdb.com/title/tt1791682/?ref_=fn_tt_tt_1,English,USA,10000000,2014,0
A Better Life ,Color,Chris Weitz,Eddie 'Piolin' Sotelo,1754319,Drama|Romance,Demián Bichir,http://www.imdb.com/title/tt1554091/?ref_=fn_tt_tt_1,English,USA,10000000,2011,0
Spider ,Color,David Cronenberg,John Neville,1641788,Drama|Mystery|Thriller,Miranda Richardson,http://www.imdb.com/title/tt0278731/?ref_=fn_tt_tt_1,English,Canada,8000000,2002,0
Gun Shy ,Color,Eric Blakeney,Oliver Platt,1631839,Comedy|Crime|Romance,Liam Neeson,http://www.imdb.com/title/tt0171356/?ref_=fn_tt_tt_1,English,USA,10000000,2000,242
Nicholas Nickleby ,Color,Douglas McGrath,Anne Hathaway,1309849,Drama|Romance,Charlie Hunnam,http://www.imdb.com/title/tt0309912/?ref_=fn_tt_tt_1,English,UK,10000000,2002,0
The Iceman ,Color,Ariel Vromen,James Franco,1939441,Biography|Crime|Drama,Chris Evans,http://www.imdb.com/title/tt1491044/?ref_=fn_tt_tt_1,English,USA,10000000,2012,20000
Dekalog             ,Color,,Olaf Lubaszenko,447093,Drama,Krystyna Janda,http://www.imdb.com/title/tt0092337/?ref_=fn_tt_tt_1,Polish,Poland,,,0
Krrish ,Color,Rakesh Roshan,Rekha,,Action|Adventure|Romance|Sci-Fi,Naseeruddin Shah,http://www.imdb.com/title/tt0432637/?ref_=fn_tt_tt_1,Hindi,India,10000000,2006,533
Cecil B. DeMented ,Color,John Waters,Melanie Griffith,1276984,Comedy|Crime|Thriller,Alicia Witt,http://www.imdb.com/title/tt0173716/?ref_=fn_tt_tt_1,English,France,10000000,2000,795
Killer Joe ,Color,William Friedkin,Scott A. Martin,1987762,Crime|Drama|Romance|Thriller,Matthew McConaughey,http://www.imdb.com/title/tt1726669/?ref_=fn_tt_tt_1,English,USA,11000000,2011,12000
The Joneses ,Color,Derrick Borte,Gary Cole,1474508,Comedy|Drama,Demi Moore,http://www.imdb.com/title/tt1285309/?ref_=fn_tt_tt_1,English,USA,5000000,2009,0
Owning Mahowny ,Color,Richard Kwietniowski,Minnie Driver,1011054,Crime|Drama|Thriller,Philip Seymour Hoffman,http://www.imdb.com/title/tt0285861/?ref_=fn_tt_tt_1,English,Canada,10000000,2003,0
The Brothers Solomon ,Color,Bob Odenkirk,Lee Majors,900926,Comedy,Jenna Fischer,http://www.imdb.com/title/tt0784972/?ref_=fn_tt_tt_1,English,USA,10000000,2007,319
My Blueberry Nights ,Color,Kar-Wai Wong,Norah Jones,866778,Drama|Romance,Natalie Portman,http://www.imdb.com/title/tt0765120/?ref_=fn_tt_tt_1,English,Hong Kong,10000000,2007,0
Illuminata ,Color,John Turturro,Ben Gazzara,836641,Drama,Beverly D'Angelo,http://www.imdb.com/title/tt0120709/?ref_=fn_tt_tt_1,English,Spain,,1998,74
Swept Away ,Color,Guy Ritchie,Jeanne Tripplehorn,598645,Comedy|Romance,Bruce Greenwood,http://www.imdb.com/title/tt0291502/?ref_=fn_tt_tt_1,English,UK,10000000,2002,725
"War, Inc. ",Color,Joshua Seftel,Sergej Trifunovic,578527,Action|Comedy|Thriller,Bashar Rahal,http://www.imdb.com/title/tt0884224/?ref_=fn_tt_tt_1,English,USA,10000000,2008,883
Shaolin Soccer , Black and White,Stephen Chow,Karen Mok,488872,Action|Comedy|Sport,Wei Zhao,http://www.imdb.com/title/tt0286112/?ref_=fn_tt_tt_1,Cantonese,Hong Kong,10000000,2001,0
The Brown Bunny ,Color,Vincent Gallo,Cheryl Tiegs,365734,Drama,Vincent Gallo,http://www.imdb.com/title/tt0330099/?ref_=fn_tt_tt_1,English,USA,10000000,2003,952
The Swindle ,Color,Claude Chabrol,François Cluzet,231417,Comedy|Crime|Thriller,Isabelle Huppert,http://www.imdb.com/title/tt0120018/?ref_=fn_tt_tt_1,French,France,60000000,1997,33
Rosewater ,Color,Jon Stewart,Claire Foy,3093491,Biography|Drama,Numan Acar,http://www.imdb.com/title/tt2752688/?ref_=fn_tt_tt_1,English,USA,5000000,2014,5000
The Chambermaid on the Titanic ,Color,Bigas Luna,Aitana Sánchez-Gijón,244465,Drama|Romance,Olivier Martinez,http://www.imdb.com/title/tt0129923/?ref_=fn_tt_tt_1,French,France,,1997,85
Coriolanus ,Color,Ralph Fiennes,Ashraf Barhom,756452,Drama|Thriller|War,Gerard Butler,http://www.imdb.com/title/tt1372686/?ref_=fn_tt_tt_1,English,UK,,2011,12000
Imaginary Heroes ,Color,Dan Harris,Ryan Donowho,228524,Comedy|Drama,Kip Pardue,http://www.imdb.com/title/tt0373024/?ref_=fn_tt_tt_1,English,USA,4000000,2004,345
High Heels and Low Lifes ,Color,Mel Smith,Danny Dyer,226792,Action|Comedy|Drama,Minnie Driver,http://www.imdb.com/title/tt0253126/?ref_=fn_tt_tt_1,English,UK,10000000,2001,117
World's Greatest Dad ,Color,Bobcat Goldthwait,Daryl Sabara,221210,Comedy|Drama,Robin Williams,http://www.imdb.com/title/tt1262981/?ref_=fn_tt_tt_1,English,USA,,2009,0
Severance ,Color,Christopher Smith,Toby Stephens,136432,Comedy|Horror|Thriller,Danny Dyer,http://www.imdb.com/title/tt0464196/?ref_=fn_tt_tt_1,English,UK,5000000,2006,0
Edmond ,Color,Stuart Gordon,Dulé Hill,131617,Drama|Thriller,Joe Mantegna,http://www.imdb.com/title/tt0443496/?ref_=fn_tt_tt_1,English,USA,10000000,2005,661
Welcome to the Rileys ,Color,Jake Scott,Ally Sheedy,152857,Drama,Kristen Stewart,http://www.imdb.com/title/tt1183923/?ref_=fn_tt_tt_1,English,UK,,2010,0
Police Academy: Mission to Moscow ,Color,Alan Metter,Michael Winslow,126247,Comedy|Crime,Christopher Lee,http://www.imdb.com/title/tt0110857/?ref_=fn_tt_tt_1,English,USA,6200000,1994,321
Blood Done Sign My Name ,Color,Jeb Stuart,Nate Parker,82739,Drama,Ricky Schroder,http://www.imdb.com/title/tt1210039/?ref_=fn_tt_tt_1,English,USA,,2010,503
"Cinco de Mayo, La Batalla ",Color,Rafa Lara,Andrés Montiel,169379,Drama|History|War,Jorge Luis Moreno,http://www.imdb.com/title/tt2553908/?ref_=fn_tt_tt_1,Spanish,Mexico,10000000,2013,874
Elsa & Fred ,Color,Michael Radford,Jared Gilman,,Comedy|Drama|Romance,Chris Noth,http://www.imdb.com/title/tt2113659/?ref_=fn_tt_tt_1,English,USA,10000000,2014,0
An Alan Smithee Film: Burn Hollywood Burn ,Color,Arthur Hiller,Harvey Weinstein,15447,Comedy,Eric Idle,http://www.imdb.com/title/tt0118577/?ref_=fn_tt_tt_1,English,USA,10000000,1997,89
The Open Road ,Color,Michael Meredith,Justin Timberlake,19348,Comedy|Drama,Jeff Bridges,http://www.imdb.com/title/tt1007018/?ref_=fn_tt_tt_1,English,USA,10000000,2009,370
The Good Guy ,Color,Julio DePietro,Scott Porter,100503,Comedy|Romance,Adrian Martinez,http://www.imdb.com/title/tt1247662/?ref_=fn_tt_tt_1,English,USA,8000000,2009,1000
Motherhood ,Color,Katherine Dieckmann,Minnie Driver,92900,Comedy|Drama,Stephanie Szostak,http://www.imdb.com/title/tt1220220/?ref_=fn_tt_tt_1,English,USA,5000000,2009,546
Free Style ,Color,William Dear,Corbin Bleu,140987,Drama,Madison Pettis,http://www.imdb.com/title/tt1128071/?ref_=fn_tt_tt_1,English,Canada,,2008,58
Strangerland ,Color,Kim Farrant,Reef Ireland,,Drama|Mystery|Thriller,Nicholas Hamilton,http://www.imdb.com/title/tt2325977/?ref_=fn_tt_tt_1,English,Australia,10000000,2015,0
The Janky Promoters ,Color,Marcus Raboy,Tamala Jones,,Comedy|Crime|Music,Mike Epps,http://www.imdb.com/title/tt1210071/?ref_=fn_tt_tt_1,English,USA,,2009,402
Blonde Ambition ,Color,Scott Marshall,Drew Waters,5561,Comedy|Romance,Drew Fuller,http://www.imdb.com/title/tt0887719/?ref_=fn_tt_tt_1,English,USA,10000000,2007,160
The Oxford Murders ,Color,Álex de la Iglesia,Leonor Watling,3607,Crime|Mystery|Thriller,Jim Carter,http://www.imdb.com/title/tt0488604/?ref_=fn_tt_tt_1,English,Spain,10000000,2008,0
The Reef ,Color,Andrew Traucki,Gyton Grantley,,Horror|Thriller,Damian Walshe-Howling,http://www.imdb.com/title/tt1320291/?ref_=fn_tt_tt_1,English,Australia,,2010,0
Eulogy ,Color,Michael Clancy,Rip Torn,70527,Comedy|Drama,Zooey Deschanel,http://www.imdb.com/title/tt0349416/?ref_=fn_tt_tt_1,English,USA,6500000,2004,376
White Noise 2: The Light ,Color,Patrick Lussier,Craig Fairbrass,,Drama|Fantasy|Horror|Thriller,Teryl Rothery,http://www.imdb.com/title/tt0496436/?ref_=fn_tt_tt_1,English,USA,10000000,2007,509
You Got Served: Beat the World ,Color,Robert Adetuyi,Mishael Morgan,,Drama|Music,Shane Pollard,http://www.imdb.com/title/tt1568139/?ref_=fn_tt_tt_1,English,Canada,10000000,2011,0
Fifty Dead Men Walking ,Color,Kari Skogland,Kevin Zegers,,Drama|Thriller,Jim Sturgess,http://www.imdb.com/title/tt1097643/?ref_=fn_tt_tt_1,English,UK,6000000,2008,0
Jungle Shuffle ,Color,Taedong Park,Tom Arnold,,Adventure|Animation,Drake Bell,http://www.imdb.com/title/tt2722786/?ref_=fn_tt_tt_1,English,South Korea,10000000,2014,186
Adam Resurrected ,Color,Paul Schrader,Ayelet Zurer,,Drama|War,Veronica Ferres,http://www.imdb.com/title/tt0479341/?ref_=fn_tt_tt_1,English,Germany,10000000,2008,589
Of Horses and Men ,Color,Benedikt Erlingsson,Charlotte Bøving,11835,Comedy|Drama|Romance,Ingvar Eggert Sigurðsson,http://www.imdb.com/title/tt3074732/?ref_=fn_tt_tt_1,Icelandic,Iceland,10000000,2013,1000
It's a Wonderful Afterlife ,Color,Gurinder Chadha,Mark Addy,,Comedy|Drama|Horror|Romance,Sendhil Ramamurthy,http://www.imdb.com/title/tt1319716/?ref_=fn_tt_tt_1,English,UK,10000000,2010,695
The Devil's Tomb ,Color,Jason Connery,Henry Rollins,,Action|Horror|Sci-Fi,Ray Winstone,http://www.imdb.com/title/tt1147687/?ref_=fn_tt_tt_1,English,USA,10000000,2009,486
Partition ,Color,Vic Sarin,Jesse Moss,,Drama|Romance,Jimi Mistry,http://www.imdb.com/title/tt0213985/?ref_=fn_tt_tt_1,English,Canada,10000000,2007,746
Good Intentions ,Color,Jim Issa,Luke Perry,,Comedy,Elaine Hendrix,http://www.imdb.com/title/tt1070781/?ref_=fn_tt_tt_1,English,USA,10000000,2010,119
"The Good, the Bad, the Weird ",Color,Jee-woon Kim,Woo-sung Jung,128486,Action|Adventure|Comedy|Western,Kang-ho Song,http://www.imdb.com/title/tt0901487/?ref_=fn_tt_tt_1,Korean,South Korea,10000000,2008,0
Nurse 3D ,Color,Douglas Aarniokoski,Katrina Bowden,,Horror|Thriller,Boris Kodjoe,http://www.imdb.com/title/tt1913166/?ref_=fn_tt_tt_1,English,USA,10000000,2013,0
Gunless ,Color,William Phillips,Callum Rennie,,Action|Comedy|Drama|Western,Tyler Mane,http://www.imdb.com/title/tt1376195/?ref_=fn_tt_tt_1,English,Canada,10000000,2010,850
Adventureland ,Color,Greg Mottola,Martin Starr,16025394,Comedy|Drama|Romance,Kristen Stewart,http://www.imdb.com/title/tt1091722/?ref_=fn_tt_tt_1,English,USA,,2009,0
The Lost City ,Color,Andy Garcia,Victor Rivers,2483955,Drama|Romance,Danny Pino,http://www.imdb.com/title/tt0343996/?ref_=fn_tt_tt_1,English,USA,9600000,2005,957
Next Friday ,Color,Steve Carr,Mike Epps,57176582,Comedy,John Witherspoon,http://www.imdb.com/title/tt0195945/?ref_=fn_tt_tt_1,English,USA,9500000,2000,0
American Heist ,Color,Sarik Andreasyan,Jordana Brewster,,Action|Crime|Drama|Thriller,Hayden Christensen,http://www.imdb.com/title/tt2923316/?ref_=fn_tt_tt_1,English,Canada,10000000,2014,0
You Only Live Twice ,Color,Lewis Gilbert,Burt Kwouk,43100000,Action|Adventure|Thriller,Donald Pleasence,http://www.imdb.com/title/tt0062512/?ref_=fn_tt_tt_1,English,UK,9500000,1967,0
Plastic ,Color,Julian Gilbey,Alfie Allen,,Action|Comedy|Crime|Drama,Mem Ferda,http://www.imdb.com/title/tt2556874/?ref_=fn_tt_tt_1,English,UK,10000000,2014,1000
Amour ,Color,Michael Haneke,Emmanuelle Riva,225377,Drama|Romance,Isabelle Huppert,http://www.imdb.com/title/tt1602620/?ref_=fn_tt_tt_1,French,France,8900000,2012,33000
Poltergeist III ,Color,Gary Sherman,Heather O'Rourke,14114488,Horror|Thriller,Tom Skerritt,http://www.imdb.com/title/tt0095889/?ref_=fn_tt_tt_1,English,USA,10500000,1988,616
Re-Kill ,Color,Valeri Milev,Roger Cross,,Action|Horror,Daniella Alonso,http://www.imdb.com/title/tt1612319/?ref_=fn_tt_tt_1,English,USA,9500000,2015,898
"It's a Mad, Mad, Mad, Mad World ",Color,Stanley Kramer,Sid Caesar,46300000,Action|Adventure|Comedy|Crime,Jonathan Winters,http://www.imdb.com/title/tt0057193/?ref_=fn_tt_tt_1,English,USA,9400000,1963,0
Volver ,Color,Pedro Almodóvar,Lola Dueñas,12899702,Comedy|Crime|Drama|Mystery,Carmen Maura,http://www.imdb.com/title/tt0441909/?ref_=fn_tt_tt_1,Spanish,Spain,,2006,0
Heavy Metal ,Color,Gerald Potterton,Joe Flaherty,,Adventure|Animation|Fantasy|Horror|Sci-Fi,John Vernon,http://www.imdb.com/title/tt0082509/?ref_=fn_tt_tt_1,English,Canada,9300000,1981,0
